business_name,url,new_ig,new_fb,new_phone,new_website,new_wa,new_email,notes
Mariscos Mopri,https://www.puertoviejosatellite.com/en/puerto-viejo/mariscos-mopri/,,https://www.facebook.com/Pescaderia-y-Marisquer,+506 6257 5380,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50662575380,,
Maritza Hotel,https://www.puertoviejosatellite.com/en/puerto-viejo/maritza-hotel/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Maxi's Restaurant - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/maxis-restaurant/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Mayela Public Parking - Sixaola, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/sixaola/mayela-public-parking/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
McCloud's Munchies,https://www.puertoviejosatellite.com/en/puerto-viejo/mcclouds-munchies/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Mecca - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/mecca/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/16198904851,,
Mega Super,https://www.puertoviejosatellite.com/en/puerto-viejo/mega-super/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Mendez Barber Shop,https://www.puertoviejosatellite.com/en/puerto-viejo/mendez-barber-shop/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Mercadito Puerto Viejo,https://www.puertoviejosatellite.com/en/puerto-viejo/mercadito-puerto-viejo/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Mixta Comida y Cócteles - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/mixta-comida-y-cocteles/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Mulata - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/mulata/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Namu Garden Hotel and Spa,https://www.puertoviejosatellite.com/en/puerto-viejo/namu-garden-hotel-and-spa/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Namuwoki Lodge - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/namuwoki-lodge/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Namú Ecotienda Orgánica,https://www.puertoviejosatellite.com/en/puerto-viejo/namu-ecotienda-organica/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50688862133,,
Nanku,https://www.puertoviejosatellite.com/en/puerto-viejo/nanku/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Naturama Store,https://www.puertoviejosatellite.com/en/puerto-viejo/naturama-store/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Nature Observatorio - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/nature-observatorio/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/12133143400,,
"New Caribe Point - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/new-caribe-point/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"OIJ - Bribri, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/bribri/oij/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Oasi Apartments - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/oasi-apartments/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Oasis Beachfront Hostel,https://www.puertoviejosatellite.com/en/puerto-viejo/oasis-beachfront-hostel/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Ocean View Lodge Cahuita - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/ocean-view-lodge-cahuita/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Ocean's Breeze Apartment and Rooms - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/oceans-breeze-apartment-and-rooms/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Ocho Nani,https://www.puertoviejosatellite.com/en/puerto-viejo/ocho-nani/,,https://www.facebook.com/pages/Helader,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Octo Salon - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/octo-salon/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Old Harbour Gym,https://www.puertoviejosatellite.com/en/puerto-viejo/old-harbour-gym/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Old Harbour Supermarket,https://www.puertoviejosatellite.com/en/puerto-viejo/old-harbour-supermarket/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Olguita's Place - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/punta-uva/olguitas-place/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Olinca Boutique Hotel,https://www.puertoviejosatellite.com/en/puerto-viejo/olinca-boutique-hotel/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Olivia del Caribe - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/olivia-del-caribe/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Orgánico Punta Riel - Hone Creek, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/hone-creek/organico-punta-riel/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Otra Vez - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/otra-vez/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Our Beachfront Bungalow - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/punta-uva/our-beachfront-bungalow/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
PC Caribe Soluciones Informáticas,https://www.puertoviejosatellite.com/en/puerto-viejo/pc-caribe-soluciones-informaticas/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Pachamama Jungle River Lodge - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/punta-uva/pachamama-jungle-river-lodge/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Pagalu Hostel,https://www.puertoviejosatellite.com/en/puerto-viejo/pagalu-hostel/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Pali Supermarket - Hone Creek, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/hone-creek/pali-supermarket/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Pan Pay,https://www.puertoviejosatellite.com/en/puerto-viejo/pan-pay/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Pangea Lodge - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/pangea-lodge/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Papaya Wildlife Lodge - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/papaya-wildlife-lodge/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Paradise Comida Caribeña,https://www.puertoviejosatellite.com/en/puerto-viejo/paradise-comida-caribena/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Parqueo Sixaola - Sixaola, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/sixaola/parqueo-sixaola/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Passion Fruit Ecolodge - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/passion-fruit-ecolodge/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Passion Fruit Store,https://www.puertoviejosatellite.com/en/puerto-viejo/passion-fruit-store/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50661794448,,
"Pecora Nera - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/pecora-nera/,,,+506 2750-0490,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50684022335,,
"Perla Negra Beachfront - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/perla-negra-beachfront/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Physis Caribbean Bed & Breakfast - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/physis-caribbean-bed-and-breakfast/,,,+506 2750-0941,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50688664405,,
Pidiendo Cacao,https://www.puertoviejosatellite.com/en/puerto-viejo/pidiendo-cacao/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Pipa Lodge - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/pipa-lodge/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Piscina Natural - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/piscina-natural/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Pizzeria Cahuita - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/pizzeria-cahuita/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Pizzeria Pulcinella - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/pizzeria-pulcinella/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Playa 506 - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/playa-506/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Playa Grande Lodge - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/playa-grande-lodge/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Playa Negra Brewing - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/playa-negra-brewing/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Playa Negra Guesthouse - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/playa-negra-guesthouse/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Port Vell,https://www.puertoviejosatellite.com/en/puerto-viejo/port-vell/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Proyecto Educativo Semillas de Paz - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/proyecto-educativo-semillas-de-paz/,,,+506 8633-4195,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50686334195,,
Puerto Pirata,https://www.puertoviejosatellite.com/en/puerto-viejo/puerto-pirata/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Puerto Viejo Bike Rentals,https://www.puertoviejosatellite.com/en/puerto-viejo/puerto-viejo-bike-rentals/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Puerto Viejo Club - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/puerto-viejo-club/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Puerto Viejo Dogs,https://www.puertoviejosatellite.com/en/puerto-viejo/puerto-viejo-dogs/,,https://www.facebook.com/groups/739770826144144,+506 8525 4863,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50685254863,,
Puerto Viejo Farmers and Artisans Market,https://www.puertoviejosatellite.com/en/puerto-viejo/puerto-viejo-farmers-and-artisans-market/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Puerto Viejo Golf Carts,https://www.puertoviejosatellite.com/en/puerto-viejo/puerto-viejo-golf-carts/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50685424377,,
Puerto Viejo Multicentro,https://www.puertoviejosatellite.com/en/puerto-viejo/puerto-viejo-multicentro/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Puerto Viejo Pharmacy,https://www.puertoviejosatellite.com/en/puerto-viejo/puerto-viejo-pharmacy/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Puerto Viejo Police Station - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/puerto-viejo-police-station/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Puerto Viejo Police Town Station,https://www.puertoviejosatellite.com/en/puerto-viejo/puerto-viejo-police-town-station/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Punta Uva Dive Center - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/punta-uva/punta-uva-dive-center/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Pura Bali Villas - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/pura-bali-villas/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Pura Gula Restaurant - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/pura-gula-restaurant/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Pura Ride by Ciclo Cocles - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/pura-ride-by-ciclo-cocles/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50688259227,,
"Pura Vida Vegana - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/pura-vida-vegana/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Pure Jungle Spa,https://www.puertoviejosatellite.com/en/puerto-viejo/pure-jungle-spa/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Pure Love Liberation - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/pure-love-liberation/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Que Quilombo - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/que-quilombo/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
RISE Puerto Viejo,https://www.puertoviejosatellite.com/en/puerto-viejo/rise-puerto-viejo/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Rancho Tranquilo - Hone Creek, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/hone-creek/rancho-tranquilo/,,,+506 8342 0647,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50683420647,,
Red Monkey Liquor Store,https://www.puertoviejosatellite.com/en/puerto-viejo/red-monkey-liquor-store/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Redfrogteam Guardianes de la Naturaleza - Bribri, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/bribri/redfrogteam-guardianes-de-la-naturaleza/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50688749992,,
"Reggae Bar - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/reggae-bar/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Reggae Chill - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/reggae-chill/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Reggaeland,https://www.puertoviejosatellite.com/en/puerto-viejo/reggaeland/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Relax Natural Village - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/relax-natural-village/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Restaurante Bananas - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/restaurante-bananas/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Restaurante Bar Tamara,https://www.puertoviejosatellite.com/en/puerto-viejo/restaurante-bar-tamara/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Restaurante Nema,https://www.puertoviejosatellite.com/en/puerto-viejo/restaurante-nema/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Restaurante Riquísimo,https://www.puertoviejosatellite.com/en/puerto-viejo/restaurante-riquisimo/,,https://www.facebook.com/Restaurante-Riqu,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Reymond Tours Manzanillo - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/reymond-tours-manzanillo/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50686759689,,
"Rhodes Island Cabinas - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/rhodes-island-cabinas/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Ride the Rainforest - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/ride-the-rainforest/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50661928939,,
"Riverside Cabins and Houses - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/riverside-cabins-and-houses/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Roberto's Restaurant and Tours - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/robertos-restaurant-and-tours/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Rocking J's Hostel,https://www.puertoviejosatellite.com/en/puerto-viejo/rocking-js-hostel/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Roly Caribbean Food,https://www.puertoviejosatellite.com/en/puerto-viejo/roly-caribbean-food/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Roots Family Hostel,https://www.puertoviejosatellite.com/en/puerto-viejo/roots-family-hostel/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
SOCA Restaurant,https://www.puertoviejosatellite.com/en/puerto-viejo/soca-restaurant/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50685051414,,
Salsa Brava Beach Bar,https://www.puertoviejosatellite.com/en/puerto-viejo/salsa-brava-beach-bar/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Samasati Yoga and Wellness Retreat - Hone Creek, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/hone-creek/samasati-yoga-and-wellness-retreat/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Samoa Boutique,https://www.puertoviejosatellite.com/en/puerto-viejo/samoa-boutique/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Samurai Fusion,https://www.puertoviejosatellite.com/en/puerto-viejo/samurai-fusion/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Saranda Hotel Boutique - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/saranda-hotel-boutique/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Satta Lodge - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/satta-lodge/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Se Ua Bed and Breakfast - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/se-ua-bed-and-breakfast/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Sea Breeze Events,https://www.puertoviejosatellite.com/en/puerto-viejo/sea-breeze-events/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Secret Garden - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/secret-garden/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Selvin's Restaurant and Cabinas - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/punta-uva/selvins-restaurant-and-cabinas/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Servicentro Hone Creek - Hone Creek, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/hone-creek/servicentro-hone-creek/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Shawandha Lodge - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/shawandha-lodge/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Shiosai Retreat Cabins - Gandoca, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/gandoca/shiosai-retreat-cabins/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Sloth House 2 - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/sloth-house-2/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50683206571,,
"Sloth Sanctuary - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/sloth-sanctuary/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Smile Jungle Hostel - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/smile-jungle-hostel/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Sobre las Olas by Gondwana - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/sobre-las-olas-by-gondwana/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Soda Chang - Sixaola, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/sixaola/soda-chang/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Soda Kawe - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/soda-kawe/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Soda Marta - Sixaola, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/sixaola/soda-marta/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Soda Playa Chiquita - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/soda-playa-chiquita/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Soda Shekiná,https://www.puertoviejosatellite.com/en/puerto-viejo/soda-shekina/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Soda y Cabinas Kaniki - Gandoca, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/gandoca/soda-y-cabinas-kaniki/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Sonora Jungle Retreat - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/sonora-jungle-retreat/,,,+506 8801-1858,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50688011858,,
Soul Rebel Hostel,https://www.puertoviejosatellite.com/en/puerto-viejo/soul-rebel-hostel/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50688918069,,
Soulsurfer,https://www.puertoviejosatellite.com/en/puerto-viejo/soulsurfer/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Spanish School Pura Vida,https://www.puertoviejosatellite.com/en/puerto-viejo/spanish-school-pura-vida/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Spanish by the Sea,https://www.puertoviejosatellite.com/en/puerto-viejo/spanish-by-the-sea/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50687998992,,
"Spicy Coconut - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/spicy-coconut/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Sport Body Gym - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/sport-body-gym/,,,+506 7033 1040,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50670331040,,
Stashu's Con Fusion,https://www.puertoviejosatellite.com/en/puerto-viejo/stashus-con-fusion/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Sueño Grande Bed and Breakfast,https://www.puertoviejosatellite.com/en/puerto-viejo/sueno-grande-bed-and-breakfast/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50672059392,,
